,date,region,median_prev,prev_upper_50,prev_lower_50,median_I_smooth,I_smooth_upper_50,I_smooth_lower_50,ne_median,ne_median_lower_95,ne_median_upper_95
602,2022-09-08,South America,251.30417,264.48593,235.38077,57.149265,60.254776,53.587074,6.314514366423458,6.247953938662951,6.3638470908543665
603,2022-09-09,South America,251.06131,263.8999,234.8639,57.139618,60.168457,53.542053,6.312749452499349,6.244397831793438,6.360844303700836
604,2022-09-10,South America,250.69618,263.61884,234.38551,57.10276,60.033546,53.418068,6.310483903119455,6.242638255414009,6.360957857459162
605,2022-09-11,South America,250.01752,263.1422,233.68828,57.0067,59.935524,53.295273,6.306746005467109,6.238981359925557,6.3589725759570275
606,2022-09-12,South America,249.3114,262.5557,233.10999,56.846687,59.846874,53.13887,6.303900312152029,6.236964948451054,6.355990119373885
607,2022-09-13,South America,248.68369,262.0455,232.70656,56.6718,59.69737,53.02031,6.301939622200513,6.235734293175028,6.354601159223959
608,2022-09-14,South America,248.12299,261.73727,232.1066,56.538155,59.583008,52.891556,6.2997862007781125,6.2330026130350085,6.354164815438881
609,2022-09-15,South America,247.38205,261.12515,231.52405,56.403843,59.496067,52.756554,6.296183330476828,6.230532319994974,6.350942198541754
610,2022-09-16,South America,246.86263,260.68506,230.9618,56.240974,59.361908,52.616013,6.2948713095950035,6.228336974131174,6.349826102335599
611,2022-09-17,South America,246.21497,260.18265,230.52646,56.104523,59.25518,52.473835,6.292046418527535,6.227269454577187,6.347767385841729
612,2022-09-18,South America,245.4909,259.5529,229.80511,55.948784,59.115364,52.374493,6.288935877284683,6.222896325225562,6.345283033444648
613,2022-09-19,South America,245.0702,258.76538,229.03806,55.778687,58.969376,52.20498,6.28855037665042,6.219451308038655,6.341678125988598
614,2022-09-20,South America,244.35593,258.18484,228.53694,55.67525,58.811573,52.03066,6.284568899739051,6.218415379804657,6.339865689201523
615,2022-09-21,South America,243.54926,257.50803,227.56093,55.486504,58.671272,51.887115,6.281351443144663,6.212618379403919,6.337004424318146
616,2022-09-22,South America,242.7705,256.78604,226.80269,55.30442,58.51498,51.684616,6.278233091693429,6.209853509975861,6.334056447541
617,2022-09-23,South America,242.01355,255.68723,226.14185,55.127472,58.328594,51.499397,6.275192075790561,6.207607635069994,6.3286702626246
618,2022-09-24,South America,241.35974,254.92058,225.49504,54.95329,58.06922,51.34826,6.272946303013632,6.204818095012674,6.327121163545265
619,2022-09-25,South America,240.6907,254.13321,225.04425,54.785583,57.868607,51.200943,6.27045115750981,6.203688968664918,6.324394932062511
620,2022-09-26,South America,239.9256,253.43114,224.531,54.644684,57.696873,51.098473,6.266658633672016,6.201125769824101,6.321834139602679
621,2022-09-27,South America,239.26428,252.9497,223.78766,54.48416,57.56373,50.98695,6.264080232361862,6.196678413494362,6.320341447038852
622,2022-09-28,South America,238.71793,252.34251,223.34277,54.337296,57.43143,50.804962,6.262207268907814,6.196274145571531,6.317835767690071
623,2022-09-29,South America,238.34421,251.65962,222.80873,54.188457,57.334755,50.703445,6.2618166828520465,6.193486343252115,6.314100755468327
624,2022-09-30,South America,237.7349,251.05862,222.46742,54.127106,57.139114,50.590836,6.257830098575631,6.19264369410486,6.312736843894808
625,2022-10-01,South America,237.01973,250.75768,222.12338,53.98855,57.004898,50.50602,6.2543676056264035,6.191226268857546,6.312689734450033
626,2022-10-02,South America,236.66905,250.4708,221.71767,53.818924,56.93663,50.4253,6.254553170387128,6.189169417680855,6.311598618177214
627,2022-10-03,South America,235.95453,250.1589,221.47647,53.729004,56.877525,50.32998,6.2501780859431015,6.188884603217277,6.310145179458234
628,2022-10-04,South America,235.51913,249.89407,221.0142,53.582726,56.806667,50.266624,6.249210362584579,6.185965407035549,6.309273339975621
629,2022-10-05,South America,235.38983,249.5664,220.53479,53.482925,56.755447,50.174797,6.2499763570271805,6.183450891043547,6.307551209404088
630,2022-10-06,South America,235.05072,249.2116,219.959,53.41864,56.656998,50.050484,6.248295711999034,6.1807029740921875,6.306441978718345
631,2022-10-07,South America,234.71817,248.67719,219.44678,53.365852,56.59944,49.92247,6.246452789362624,6.178601103396951,6.303164987622953
632,2022-10-08,South America,234.32455,248.15887,219.16971,53.30208,56.473377,49.797943,6.24429170508148,6.178571863921336,6.301221787686756
633,2022-10-09,South America,233.83704,247.9337,218.71321,53.200584,56.362198,49.752625,6.242032370699151,6.175312249880835,6.301376877307634
634,2022-10-10,South America,233.23367,248.02908,218.49171,53.093246,56.279873,49.65305,6.238884746372586,6.175289147450455,6.303607838481302
635,2022-10-11,South America,232.93172,247.60788,218.29123,52.944725,56.310448,49.61215,6.239095101457795,6.174277233382519,6.299665455905207
636,2022-10-12,South America,232.83002,247.13322,218.14693,52.87023,56.21336,49.553867,6.23962971777646,6.174130172497704,6.297553455285105
637,2022-10-13,South America,232.41734,247.13525,217.55988,52.822662,56.12577,49.529514,6.236981786126359,6.169232331088313,6.2991292693272865
638,2022-10-14,South America,231.72955,246.83496,217.54355,52.792732,56.111618,49.408535,6.231621207543317,6.171527757631346,6.296949804198001
639,2022-10-15,South America,231.4385,246.68732,217.48782,52.630573,56.060966,49.382565,6.232183991777919,6.171541090686504,6.2966562898236305
640,2022-10-16,South America,231.1047,246.27357,217.53986,52.56643,56.02724,49.375214,6.230516825548225,6.17216845826233,6.293900800817064
641,2022-10-17,South America,230.9803,246.01448,217.26889,52.48464,55.930088,49.391987,6.2309971150781145,6.169336036647526,6.2935311291898675
642,2022-10-18,South America,230.61603,246.27094,217.23653,52.46469,55.87499,49.358784,6.228220687007566,6.169710595322196,6.296600569417009
643,2022-10-19,South America,230.61732,246.20082,217.60126,52.379524,55.926594,49.333107,6.229856494694332,6.173586033004811,6.295107898752027
644,2022-10-20,South America,230.39021,246.03142,217.59158,52.385292,55.919952,49.409866,6.227775827734955,6.171942337348055,6.2938500825912405
645,2022-10-21,South America,230.153,245.48767,217.4394,52.334877,55.889763,49.430893,6.226678416690562,6.1701176083667795,6.289965030521235
646,2022-10-22,South America,229.80096,245.30618,217.18475,52.285595,55.7854,49.40023,6.224559002420611,6.168394487003462,6.2903549222093735
647,2022-10-23,South America,229.57117,245.50992,217.0069,52.21118,55.72999,49.3404,6.223982351957159,6.167967901899062,6.293009104795588
648,2022-10-24,South America,229.03998,245.26959,216.6795,52.16117,55.76986,49.300037,6.22030761802936,6.165766594358055,6.290335185214469
649,2022-10-25,South America,228.69821,245.06635,216.2169,52.064247,55.738983,49.23532,6.2191808925550625,6.162805708345452,6.289231023392162
650,2022-10-26,South America,228.3909,244.88962,216.018,51.973137,55.700665,49.139534,6.218243099706919,6.162912410592408,6.288475890445524
651,2022-10-27,South America,227.92532,244.89774,215.72072,51.905952,55.66026,49.1057,6.215455416643945,6.160846918011194,6.289267863453331
652,2022-10-28,South America,227.57343,244.76152,215.28517,51.79434,55.669147,49.035828,6.214517853639877,6.15822864757303,6.2879954372780436
653,2022-10-29,South America,227.30376,244.37141,214.54984,51.729523,55.63995,48.93052,6.213398701895379,6.1535356181492435,6.28532983120857
654,2022-10-30,South America,226.63971,243.82465,214.00174,51.681694,55.56413,48.774345,6.208472333783427,6.15161665369165,6.282213609065858
655,2022-10-31,South America,226.00027,243.41045,213.25313,51.539722,55.455948,48.653046,6.205572396022898,6.147098130029981,6.280762069737032
656,2022-11-01,South America,225.34903,242.09106,211.92743,51.392094,55.354195,48.490646,6.202669361463054,6.13796971557576,6.271728245477754
657,2022-11-02,South America,224.65245,241.21286,210.70673,51.25583,55.0632,48.190826,6.199132534414211,6.132618671346308,6.269730763360787
658,2022-11-03,South America,223.80283,240.45226,209.65881,51.089577,54.860504,47.913696,6.194803197672017,6.128414417178649,6.267102280397211
659,2022-11-04,South America,222.73267,239.6392,208.97191,50.907776,54.70045,47.700893,6.188781663613937,6.126302382583372,6.26324980109353
660,2022-11-05,South America,221.43613,238.82239,207.96375,50.66491,54.552177,47.545033,6.18188765043407,6.119903065703277,6.259135474800761
661,2022-11-06,South America,220.06706,237.58057,206.7233,50.39643,54.377197,47.32196,6.1747971163779765,6.112640729247536,6.251921542350482
662,2022-11-07,South America,218.73976,236.16205,205.63504,50.081566,54.061913,47.04068,6.168965248595982,6.108045954322594,6.245759336470346
663,2022-11-08,South America,217.28632,234.43936,204.1896,49.79725,53.761223,46.7938,6.1613249194973205,6.099200051871466,6.23669429761783
664,2022-11-09,South America,215.83475,232.72014,202.62671,49.467224,53.37751,46.482185,6.154568647773205,6.090514537045412,6.229136554771948
665,2022-11-10,South America,213.99701,230.47723,200.98209,49.123528,52.9669,46.12571,6.144438799999413,6.081913923466752,6.217489773904177
666,2022-11-11,South America,211.89279,228.21765,198.94821,48.711796,52.462353,45.745354,6.133092479445644,6.069851663981789,6.2073565505292105
667,2022-11-12,South America,209.83978,226.03123,196.88004,48.249195,51.96185,45.28618,6.1231622500125145,6.059040129263741,6.197689375092886
668,2022-11-13,South America,207.88483,223.6442,194.80579,47.784935,51.479748,44.844086,6.114110845839776,6.047667328509861,6.185777124158076
669,2022-11-14,South America,205.63724,221.17772,192.5168,47.32837,50.951153,44.345406,6.10197020632776,6.035210546462289,6.173918512493814
670,2022-11-15,South America,203.69116,218.68253,190.28955,46.832565,50.36184,43.83134,6.0934838754396905,6.02359745180858,6.162861160750036
671,2022-11-16,South America,200.9875,215.53409,188.0307,46.354736,49.80831,43.333233,6.0770147877169,6.011143467781165,6.144909156436923
672,2022-11-17,South America,198.26819,212.55565,185.33919,45.75331,49.100952,42.798897,6.062829898895363,5.99471569981763,6.131382068689938
673,2022-11-18,South America,195.39548,209.80244,182.88005,45.155937,48.411057,42.195896,6.0467822678137315,5.9821908012117015,6.119457233432057
674,2022-11-19,South America,192.4479,206.73705,180.27106,44.517822,47.79946,41.62937,6.030614151552395,5.966970105795888,6.1027338688940365
675,2022-11-20,South America,189.65875,203.59595,177.44833,43.825233,47.071014,41.040836,6.017095881431847,5.9496441843076475,6.087470206942414
676,2022-11-21,South America,186.52588,200.10233,174.54462,43.1883,46.36572,40.40363,5.998423186630667,5.932294008948258,6.067950197753019
677,2022-11-22,South America,183.35477,196.32037,171.41321,42.473404,45.567375,39.734303,5.98082054762351,5.912792098157038,6.047156550787859
678,2022-11-23,South America,179.92792,192.71657,168.11116,41.758007,44.72101,39.02743,5.960074254593293,5.891838941730148,6.02885052648869
679,2022-11-24,South America,176.29727,188.74309,164.7884,40.956566,43.88593,38.27388,5.938683888744276,5.8714095935417205,6.006032608244298
680,2022-11-25,South America,172.7832,184.72478,161.49263,40.142662,42.970737,37.52243,5.918488419226095,5.85083294583379,5.984067553728124
681,2022-11-26,South America,169.54495,181.17737,158.00871,39.33313,42.07277,36.755592,5.901021819954995,5.827862758271221,5.9664050737315355
682,2022-11-27,South America,165.9227,177.29889,154.66524,38.5932,41.23929,35.94273,5.876820758794233,5.807452059791573,5.943135281704894
683,2022-11-28,South America,162.54617,173.46964,151.10686,37.77054,40.370266,35.184532,5.857247554739526,5.782220802523071,5.92076449251438
684,2022-11-29,South America,158.89322,169.62924,147.53206,36.989517,39.48377,34.374805,5.832683079839033,5.757619952384081,5.898193346361806
685,2022-11-30,South America,155.0407,165.55075,143.93929,36.15674,38.595337,33.56283,5.806364769039818,5.73221684173044,5.8722769420480825
686,2022-12-01,South America,150.91527,161.49883,140.4458,35.27297,37.67599,32.73892,5.77717297818972,5.707931533658287,5.846825594009329
687,2022-12-02,South America,146.8618,157.38678,136.90988,34.323746,36.739586,31.947672,5.749999418630956,5.6813993034351284,5.820410693331197
688,2022-12-03,South America,142.61447,153.43213,133.1145,33.407776,35.802105,31.12874,5.718354083149134,5.6511406314585155,5.795362767705418
689,2022-12-04,South America,138.74219,149.2024,129.59412,32.42708,34.90193,30.279722,5.693093868769041,5.62518939692757,5.764918237763451
690,2022-12-05,South America,134.73216,145.02408,125.87309,31.522598,33.937344,29.467558,5.6627257493959124,5.594111244333452,5.736136413637883
691,2022-12-06,South America,130.7416,140.86276,122.104355,30.596678,32.97461,28.600706,5.632407090745267,5.563173512536753,5.706687114145092
692,2022-12-07,South America,126.572235,136.78906,118.48775,29.700188,32.021652,27.75581,5.597325789407703,5.533026791201233,5.677320582908587
693,2022-12-08,South America,122.506836,132.65152,114.90228,28.743956,31.06672,26.937191,5.564758965403103,5.5015089786393006,5.646166748168032
694,2022-12-09,South America,118.43135,128.30115,111.37484,27.828354,30.129522,26.100094,5.529464326073471,5.470716801989002,5.610107800907536
695,2022-12-10,South America,114.60501,124.14861,107.713974,26.900059,29.115858,25.296902,5.497707380731224,5.435129531895654,5.578528476755064
696,2022-12-11,South America,110.89908,119.93568,103.90191,26.033085,28.178585,24.44001,5.464725787480445,5.3975258379651425,5.542201725312584
697,2022-12-12,South America,107.07454,115.75774,100.43236,25.180426,27.228142,23.58002,5.427836327654004,5.365422008322063,5.5056008666109255
698,2022-12-13,South America,103.11162,111.79605,97.011925,24.293541,26.273783,22.78501,5.388266488459685,5.33041777402195,5.471633679839769
699,2022-12-14,South America,99.47601,107.881516,93.449615,23.388878,25.37219,22.00645,5.354425228344738,5.290362055318743,5.435266228774137
700,2022-12-15,South America,96.04014,104.00038,90.09896,22.573856,24.48508,21.190737,5.319592855102953,5.25510591084256,5.3975779729463
701,2022-12-16,South America,92.76033,100.30586,86.68599,21.780235,23.590593,20.425333,5.285888052175953,5.2146614333446175,5.3624530245402875
702,2022-12-17,South America,89.4953,96.48162,83.37132,21.042538,22.750113,19.66259,5.2486790313398615,5.1747437044864855,5.320987754787831
703,2022-12-18,South America,86.14554,92.93251,80.143776,20.28284,21.88385,18.893965,5.209153994004961,5.1356547038193545,5.284850959147953
704,2022-12-19,South America,82.654076,89.08403,76.948906,19.509083,21.056793,18.169327,5.165300946338223,5.093401263112905,5.238789766730872
705,2022-12-20,South America,79.39021,85.613144,73.91861,18.712078,20.167366,17.415318,5.12643374352469,5.055431901756369,5.202464711510187
706,2022-12-21,South America,76.41989,82.26322,70.846306,17.97696,19.394764,16.727306,5.090247886651516,5.0108359984150725,5.161697899133043
707,2022-12-22,South America,73.20386,79.15875,67.9247,17.28237,18.651611,16.028683,5.043662216325765,4.96927249198001,5.123830955996282
708,2022-12-23,South America,70.277145,76.04662,65.1141,16.567513,17.909876,15.371157,5.00430236833604,4.926642219458151,5.084193673444171
709,2022-12-24,South America,67.39032,73.099174,62.337315,15.898585,17.208685,14.721538,4.961625482736444,4.882661634205264,5.045072755405003
710,2022-12-25,South America,64.607796,69.965126,59.620026,15.237644,16.537655,14.088921,4.9197540435516185,4.837447124286136,4.99720675321797
711,2022-12-26,South America,61.90078,66.86512,57.118046,14.623571,15.841507,13.47676,4.875283701658647,4.796126316454583,4.94957421065837
712,2022-12-27,South America,59.280983,63.97174,54.71266,14.009415,15.135389,12.9221525,4.831700342194659,4.752099986575346,4.906700021965954
713,2022-12-28,South America,56.748077,61.339394,52.298836,13.404448,14.472552,12.361909,4.788509767914338,4.70618115871658,4.86744348800697
714,2022-12-29,South America,54.135212,58.69429,50.023117,12.813038,13.855813,11.809091,4.7393592589606515,4.662953638027521,4.8228328593227205
715,2022-12-30,South America,51.733276,56.20879,47.726364,12.217839,13.26689,11.285011,4.696158144244668,4.614345333649774,4.7797276625156115
716,2022-12-31,South America,49.563805,53.680565,45.539696,11.684307,12.667616,10.765207,4.655127818890243,4.567702230152106,4.733906039708483
717,2023-01-01,South America,47.381836,51.329166,43.49827,11.178688,12.125328,10.271427,4.609321608029473,4.52292919113633,4.688074588699833
718,2023-01-02,South America,45.273247,49.066116,41.582443,10.695349,11.593592,9.806419,4.562476413527174,4.479171718007724,4.642737677232759
719,2023-01-03,South America,43.221527,46.92901,39.680622,10.215557,11.071676,9.373566,4.5156184276415585,4.430685134677234,4.599734752669844
720,2023-01-04,South America,41.247055,44.943405,37.788383,9.745087,10.594756,8.943197,4.469248991450429,4.379963142613077,4.557301720870407
721,2023-01-05,South America,39.421932,42.921696,36.063747,9.299299,10.128908,8.518085,4.425558420822032,4.335237514173815,4.510214170326582
722,2023-01-06,South America,37.643345,41.065384,34.31539,8.886147,9.685899,8.135729,4.378671630174583,4.281775353176093,4.466512759288987
723,2023-01-07,South America,36.035313,39.34972,32.667755,8.487858,9.270478,7.7357407,4.337214896445591,4.233778592013127,4.424995595424384
724,2023-01-08,South America,34.397163,37.686657,31.189924,8.122131,8.8791275,7.3493176,4.288208441370174,4.192435541939593,4.381761733923829
725,2023-01-09,South America,32.837234,36.020752,29.75417,7.759663,8.501538,7.0163736,4.241040022990971,4.1445448965454315,4.334796164775747
726,2023-01-10,South America,31.379108,34.39277,28.397047,7.4012494,8.125175,6.6984644,4.197488637947561,4.097544835117437,4.287578288736683
727,2023-01-11,South America,30.094149,33.09597,27.006489,7.075408,7.7580185,6.383432,4.158889244683923,4.045301276606373,4.256948911199402
728,2023-01-12,South America,28.752686,31.677235,25.691282,6.77507,7.456,6.06775,4.111065498557087,3.996168383663952,4.209030310250332
729,2023-01-13,South America,27.419651,30.427378,24.477701,6.4739885,7.139591,5.772593,4.061580332508402,3.9492565261233996,4.171882918097825
730,2023-01-14,South America,26.174826,29.240978,23.382162,6.1734686,6.86069,5.5021176,4.01618818602317,3.9056666310544768,4.132186962979321
731,2023-01-15,South America,25.071766,28.142359,22.262962,5.8928137,6.5944495,5.2572813,3.9766039327620617,3.853087591001597,4.0951762671191165
732,2023-01-16,South America,24.022104,27.042362,21.310673,5.6474123,6.344267,5.0096197,3.933604192171092,3.8139088694661227,4.0541104478433905
733,2023-01-17,South America,22.963934,25.954844,20.315544,5.4042773,6.0879903,4.7918625,3.8875118832920297,3.7627062673423453,4.01325130989725
734,2023-01-18,South America,21.965275,24.967422,19.38237,5.169675,5.849996,4.5708485,3.8429685900997446,3.7158817443866474,3.975555552095193
735,2023-01-19,South America,21.094933,24.086636,18.553415,4.9408956,5.6204224,4.36296,3.807371948052068,3.6750098316336857,3.9437603259572707
736,2023-01-20,South America,20.237734,23.18826,17.680113,4.745199,5.4276414,4.1685095,3.764817212634392,3.624175178760454,3.9026403767204356
737,2023-01-21,South America,19.361372,22.463715,16.807467,4.5551805,5.225471,3.9763346,3.7171475569415477,3.570138883156847,3.8771105637054117
738,2023-01-22,South America,18.559586,21.616673,15.920053,4.354449,5.0643787,3.7764344,3.677627580529607,3.5132315545136334,3.8315511847700794
739,2023-01-23,South America,17.766655,20.858671,15.100731,4.177638,4.873121,3.5804086,3.631753576073068,3.460862197952332,3.7986576993720003
740,2023-01-24,South America,16.995827,20.146654,14.410386,3.998261,4.702256,3.3933253,3.586928989521634,3.420940857587966,3.764886865914254
741,2023-01-25,South America,16.364048,19.464672,13.697926,3.8264165,4.5412693,3.2415352,3.5550975605802133,3.3652946437212004,3.730848525289971
742,2023-01-26,South America,15.738286,18.812141,13.069364,3.6883245,4.392976,3.0727136,3.5138732145942226,3.324833470256074,3.695850836239368
743,2022-05-17,Southern Europe,58.38099,66.83998,51.27831,14.620031,17.09837,12.606426,4.758440891026568,4.647181846990603,4.872472491122514
744,2022-05-18,Southern Europe,54.345154,60.71158,48.383266,15.482483,18.106888,13.350247,4.557854457141445,4.473625953167824,4.622829309414189
745,2022-05-19,Southern Europe,52.558983,57.359173,47.139977,15.862286,18.46967,13.726878,4.46678052677647,4.393739830002836,4.489388449149038
746,2022-05-20,Southern Europe,52.748474,56.96727,47.706253,13.168077,14.785664,11.656293,4.660127014068873,4.581131572493694,4.698148541534379
747,2022-05-21,Southern Europe,54.96556,59.74764,50.454514,10.207725,11.130406,9.33451,4.997121647416819,4.915278969499616,5.0774315610777
748,2022-05-22,Southern Europe,58.53689,63.757317,54.258034,9.877182,10.878539,9.1045,5.155939878605774,5.085586169894104,5.230228777962892
749,2022-05-23,Southern Europe,63.61487,69.08636,59.026848,11.149163,12.237506,10.268386,5.201182887714961,5.133767747115168,5.273061953705438
750,2022-05-24,Southern Europe,69.18877,75.35898,64.46722,12.836941,14.065714,11.850544,5.228202921871818,5.16679280086243,5.307638804767453
751,2022-05-25,Southern Europe,75.32204,81.91988,70.372505,14.706459,16.04925,13.616616,5.262111610126592,5.20316727354062,5.342674092820574
752,2022-05-26,Southern Europe,81.68007,88.655426,76.4514,16.514948,17.948753,15.37598,5.308206970972961,5.247356757601425,5.388846652952942
753,2022-05-27,Southern Europe,88.387436,95.6618,82.71339,18.223686,19.776802,17.048168,5.367590308601624,5.301573069050911,5.443981294214744
754,2022-05-28,Southern Europe,95.23036,102.932594,89.02763,19.85816,21.530088,18.606411,5.430835410695221,5.361240162670933,5.505550114380576
755,2022-05-29,Southern Europe,102.58798,110.56271,95.791595,21.491013,23.214705,20.090294,5.500659515447795,5.43096589910112,5.573232647942982
756,2022-05-30,Southern Europe,110.37845,118.81523,103.155,23.04762,24.917973,21.58551,5.577120140152082,5.507295986072447,5.646402663848024
757,2022-05-31,Southern Europe,119.12989,127.634445,111.17855,24.739468,26.640411,23.10769,5.658881777244371,5.588962291930988,5.72276410520519
758,2022-06-01,Southern Europe,128.22244,137.4348,120.11437,26.527111,28.503283,24.787357,5.736218689151042,5.673407839087267,5.8031327914745825
759,2022-06-02,Southern Europe,138.41756,148.79727,130.00067,28.551704,30.56456,26.640059,5.815686027851279,5.759515967632515,5.892181202526436
760,2022-06-03,Southern Europe,150.165,161.29765,140.82349,30.658625,32.916374,28.763187,5.907408172786949,5.842771003487205,5.97938542730406
761,2022-06-04,Southern Europe,163.17072,174.69508,152.8013,33.148117,35.670425,31.085,5.995460936172944,5.928404200818017,6.058615013723999
762,2022-06-05,Southern Europe,177.54782,189.97937,166.20096,36.010895,38.592125,33.713554,6.081511250045437,6.015348184251012,6.147635553963307
763,2022-06-06,Southern Europe,193.67244,206.56241,181.07933,39.174316,42.009674,36.661037,6.171168048286726,6.103008735544945,6.230158083030864
764,2022-06-07,Southern Europe,210.8386,224.73898,196.4353,42.764465,45.63157,39.925457,6.253331142433329,6.180504908950652,6.316132297687493
765,2022-06-08,Southern Europe,228.94717,244.33578,213.97446,46.610275,49.753017,43.469948,6.33201436554985,6.266496294877719,6.396868568080039
766,2022-06-09,Southern Europe,249.13129,265.796,233.55331,50.768967,54.18918,47.328194,6.415527590516195,6.35656735267014,6.479829756433594
767,2022-06-10,Southern Europe,270.73917,288.321,254.51443,55.278236,58.923412,51.62138,6.496785320926905,6.441631959270501,6.558763206057972
768,2022-06-11,Southern Europe,294.44592,313.29,275.99536,60.110603,64.12367,56.36989,6.580857276735076,6.515685776704321,6.640297815224088
769,2022-06-12,Southern Europe,320.1414,339.49304,299.9838,65.300415,69.63006,61.345997,6.665379974286084,6.597779845381969,6.718563340892888
770,2022-06-13,Southern Europe,347.3717,367.64896,326.02243,71.17284,75.60631,66.72398,6.742532310865842,6.6802207762521615,6.795570213850883
771,2022-06-14,Southern Europe,376.87253,398.30283,354.52863,77.303535,81.90265,72.35358,6.82292716109939,6.766866094594981,6.875746663291024
772,2022-06-15,Southern Europe,408.6209,430.7019,384.5254,83.834854,88.677216,78.78714,6.903579642257079,6.844122727027583,6.952682235907309
773,2022-06-16,Southern Europe,442.6861,465.21204,415.92084,90.97916,96.07061,85.55976,6.981944232153388,6.918627647664029,7.0267559808036735
774,2022-06-17,Southern Europe,477.70764,502.3197,450.48734,98.724525,103.824356,92.847336,7.05251725076208,6.996556172580256,7.102625771841113
775,2022-06-18,Southern Europe,514.31775,541.6095,486.76526,106.67078,112.198555,100.41096,7.122788080788926,7.073145443907656,7.175673229351498
776,2022-06-19,Southern Europe,554.284,583.24023,524.0928,115.17195,121.1514,108.57368,7.195780971957435,7.142761334342821,7.247010135915513
777,2022-06-20,Southern Europe,595.4353,628.1918,562.6193,124.05293,130.51315,117.42872,7.264729959468753,7.206227709192766,7.321069899173506
778,2022-06-21,Southern Europe,638.6998,672.72974,602.83777,133.53107,140.74503,126.118484,7.331387729458602,7.272927249908191,7.382590211787976
779,2022-06-22,Southern Europe,685.27167,721.31946,644.89014,143.27188,151.01697,135.29486,7.401739451899586,7.337556228052217,7.45162484125634
780,2022-06-23,Southern Europe,732.45746,769.2919,689.5043,153.7763,161.95581,144.88702,7.464164398710373,7.402844420380074,7.5104702619102195
781,2022-06-24,Southern Europe,780.62463,819.83234,732.7403,164.7938,173.15916,155.08939,7.5223466378327,7.456433842477673,7.570841359759235
782,2022-06-25,Southern Europe,830.03235,870.20184,780.19434,175.92911,184.64612,164.96277,7.579701041501547,7.520219092355077,7.625862060570616
783,2022-06-26,Southern Europe,881.4847,922.59827,827.2002,187.39116,196.64844,175.82999,7.636869912391482,7.57342874822399,7.67982304544232
784,2022-06-27,Southern Europe,933.8292,976.254,878.2082,199.0026,208.29715,186.63446,7.692122033728648,7.633468265708907,7.735332750369164
785,2022-06-28,Southern Europe,986.83484,1030.8862,926.6955,210.96208,220.85782,198.34534,7.744179797897954,7.680093231860592,7.785681872678604
786,2022-06-29,Southern Europe,1038.7758,1085.1702,977.0123,223.41013,233.42639,209.90178,7.789439955972436,7.729211595467568,7.832970278347857
787,2022-06-30,Southern Europe,1090.1719,1139.999,1025.4209,235.40599,245.97089,221.21594,7.83372251731006,7.773430373768803,7.879204952233314
788,2022-07-01,Southern Europe,1140.4781,1193.9691,1074.258,247.29599,258.48962,232.6129,7.874672539038962,7.8162480602430655,7.922074109478042
789,2022-07-02,Southern Europe,1189.4017,1246.4298,1123.7484,259.06546,271.2968,243.76553,7.912183421488584,7.85949632273234,7.959716562281912
790,2022-07-03,Southern Europe,1238.1943,1299.8761,1171.7236,270.45428,283.29712,255.41002,7.949568531007593,7.896444856326361,8.000405040987635
791,2022-07-04,Southern Europe,1287.2573,1350.1013,1216.629,281.7238,295.78885,266.56427,7.986463880912102,7.928915838732477,8.033076775570656
792,2022-07-05,Southern Europe,1333.001,1399.4287,1260.9951,293.1379,307.77563,277.16953,8.016585813411021,7.9615363791058495,8.065120497740539
793,2022-07-06,Southern Europe,1375.5911,1444.7827,1304.784,303.9249,319.12195,287.4142,8.043349805293074,7.993514016157628,8.09270791853834
794,2022-07-07,Southern Europe,1416.0522,1489.2704,1344.055,313.7982,329.74258,297.6217,8.06935899125718,8.017922488202412,8.120623759161573
795,2022-07-08,Southern Europe,1455.665,1531.43,1383.5526,323.39197,340.27042,306.89545,8.094423942269346,8.045165319640338,8.145026601823943
796,2022-07-09,Southern Europe,1491.406,1569.196,1419.4904,332.6009,349.86612,316.17407,8.114858703066147,8.066666328978286,8.165939582944679
797,2022-07-10,Southern Europe,1525.0126,1601.224,1451.1913,340.93475,358.6314,324.4461,8.134677612044618,8.085013567395865,8.181604930887449
798,2022-07-11,Southern Europe,1555.3132,1634.0364,1480.4125,348.87036,366.3852,331.9594,8.151016865810716,8.101992235438576,8.200784684056229
799,2022-07-12,Southern Europe,1581.7607,1661.5151,1503.781,355.91034,373.79297,338.60263,8.164761719568155,8.11350134690465,8.214121083297403
800,2022-07-13,Southern Europe,1604.2949,1684.752,1525.1149,361.80435,380.6297,344.123,8.176628472124737,8.12550372876694,8.223773134831216
801,2022-07-14,Southern Europe,1623.9424,1704.8499,1544.1433,367.19354,385.99347,349.0456,8.186187857665711,8.13609932106476,8.233497068520117
802,2022-07-15,Southern Europe,1638.7462,1718.137,1557.6846,371.9715,390.58627,353.6068,8.191409013474335,8.140578791917761,8.237195639171093
803,2022-07-16,Southern Europe,1648.9042,1731.3474,1569.2426,375.32037,393.82428,356.91312,8.194805288305915,8.146057151738205,8.244258456034721
804,2022-07-17,Southern Europe,1656.2683,1739.395,1575.6814,377.63977,396.75278,359.57935,8.197556745081767,8.146804128649768,8.246124714320946
805,2022-07-18,Southern Europe,1662.2362,1743.852,1579.5007,379.59528,398.83414,360.90512,8.19958535341839,8.147965847977135,8.246010655161141
