strain_region_coarse_date	accession	date	region_coarse	country	strain
MpxV/human/USA/WA-UW-095695/2022_NorthAmerica_2022-09-23	OP715789	2022-09-23	North America	USA	MpxV/human/USA/WA-UW-095695/2022
MpxV/human/USA/WA-UW-098348/2022_NorthAmerica_2022-09-01	OP743986	2022-09-01	North America	USA	MpxV/human/USA/WA-UW-098348/2022
MpxV/human/USA/WA-UW-091162/2022_NorthAmerica_2022-09-01	OP743980	2022-09-01	North America	USA	MpxV/human/USA/WA-UW-091162/2022
MpxV/human/USA/WA-UW-085769/2022_NorthAmerica_2022-08-31	OP628465	2022-08-31	North America	USA	MpxV/human/USA/WA-UW-085769/2022
MpxV/human/USA/WA-UW-080597/2022_NorthAmerica_2022-08-31	OP628438	2022-08-31	North America	USA	MpxV/human/USA/WA-UW-080597/2022
MPXV_UK_2022_9000165_WesternEurope_2022-07-04	OP205122	2022-07-04	Western Europe	United Kingdom	MPXV_UK_2022_9000165
MPXV_UK_2022_9000102_WesternEurope_2022-06-13	OP205090	2022-06-13	Western Europe	United Kingdom	MPXV_UK_2022_9000102
MPXV_UK_2022_9000138_WesternEurope_2022-07-06	OP205103	2022-07-06	Western Europe	United Kingdom	MPXV_UK_2022_9000138
MPX_dTfiMV_9000200_WesternEurope_2022-07-01	OP415181	2022-07-01	Western Europe	United Kingdom	MPX_dTfiMV_9000200
MPXV_UK_2022_9000143_WesternEurope_2022-06-16	OP205106	2022-06-16	Western Europe	United Kingdom	MPXV_UK_2022_9000143
MPXV/Germany/2022/RKI185_WesternEurope_2022-07-01	OP018607	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI185
MPXV/Human/USA/CA-CDPH-MPX000004/2022_NorthAmerica_2022-06-04	OP580152	2022-06-04	North America	USA	MPXV/Human/USA/CA-CDPH-MPX000004/2022
MPXV_USA_2022_IL0044_NorthAmerica_2022-06-01	OP303790	2022-06-01	North America	USA	MPXV_USA_2022_IL0044
MPXV22/human/USA-OK-288_NorthAmerica_2022-09-12	OP604567	2022-09-12	North America	USA	MPXV22/human/USA-OK-288
MPXV-USA-IL-IDPH-045_NorthAmerica_2022-06-23	OP536706	2022-06-23	North America	USA	MPXV-USA-IL-IDPH-045
MPXV_UK_2022_9000192_WesternEurope_2022-07-05	OP205137	2022-07-05	Western Europe	United Kingdom	MPXV_UK_2022_9000192
MPXV_UK_2022_9000136_WesternEurope_2022-07-07	OP205101	2022-07-07	Western Europe	United Kingdom	MPXV_UK_2022_9000136
MPXV/Germany/2022/RKI133_WesternEurope_2022-07-01	ON929088	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI133
MPX_lBTTWI_9000279_WesternEurope_2022-07-01	OP415241	2022-07-01	Western Europe	United Kingdom	MPX_lBTTWI_9000279
MPXV_UK_2022_9000078_WesternEurope_2022-06-14	OP205081	2022-06-14	Western Europe	United Kingdom	MPXV_UK_2022_9000078
MPXV_UK_2022_9000064_WesternEurope_2022-06-06	OP205070	2022-06-06	Western Europe	United Kingdom	MPXV_UK_2022_9000064
Monkeypox/PT0031/2022_SouthernEurope_2022-05-26	ON843170	2022-05-26	Southern Europe	Portugal	Monkeypox/PT0031/2022
MPXV_USA_2022_CO0006_NorthAmerica_2022-06-18	OP225963	2022-06-18	North America	USA	MPXV_USA_2022_CO0006
MPXV-USA-IL-IDPH-049_NorthAmerica_2022-06-23	OP536710	2022-06-23	North America	USA	MPXV-USA-IL-IDPH-049
MPX_AooXJI_9000248_WesternEurope_2022-08-01	OP415219	2022-08-01	Western Europe	United Kingdom	MPX_AooXJI_9000248
MPX_Yob5K4_9000201_WesternEurope_2022-07-24	OP415182	2022-07-24	Western Europe	United Kingdom	MPX_Yob5K4_9000201
MPX_Yob5K4_9000202_WesternEurope_2022-07-24	OP415183	2022-07-24	Western Europe	United Kingdom	MPX_Yob5K4_9000202
MPX_Gb1XpC_9000323_WesternEurope_2022-08-24	OP415262	2022-08-24	Western Europe	United Kingdom	MPX_Gb1XpC_9000323
MPX_GGr0lD_9000276_WesternEurope_2022-08-01	OP415238	2022-08-01	Western Europe	United Kingdom	MPX_GGr0lD_9000276
MPXV_USA_2022_TX0015_NorthAmerica_2022-06-30	OP450986	2022-06-30	North America	USA	MPXV_USA_2022_TX0015
MPXV_UK_2022_9000160_WesternEurope_2022-07-05	OP205118	2022-07-05	Western Europe	United Kingdom	MPXV_UK_2022_9000160
hMPX/Human/USA/CA-LACPHL-MA00034/2022_NorthAmerica_2022-08-13	OP440549	2022-08-13	North America	USA	hMPX/Human/USA/CA-LACPHL-MA00034/2022
MPX/Human/USA/CA-LACPHL-MA00115/2022_NorthAmerica_2022-09-14	OP539900	2022-09-14	North America	USA	MPX/Human/USA/CA-LACPHL-MA00115/2022
MPX/Human/USA/CA-LACPHL-MA00116/2022_NorthAmerica_2022-09-14	OP539901	2022-09-14	North America	USA	MPX/Human/USA/CA-LACPHL-MA00116/2022
MPXV-USA-IL-IDPH-027_NorthAmerica_2022-06-12	OP536688	2022-06-12	North America	USA	MPXV-USA-IL-IDPH-027
MPXV_USA_2022_TX0020_NorthAmerica_2022-07-31	OP604521	2022-07-31	North America	USA	MPXV_USA_2022_TX0020
MPXV/Germany/2022/RKI410_WesternEurope_2022-09-01	OP524012	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/RKI410
MPX_bSkpM3_9000334_WesternEurope_2022-08-25	OP415272	2022-08-25	Western Europe	United Kingdom	MPX_bSkpM3_9000334
MPXV/Germany/2022/ON/RKI642_WesternEurope_2022-08-25	OQ159037	2022-08-25	Western Europe	Germany	MPXV/Germany/2022/ON/RKI642
MPXV/Germany/2022/RKI274_WesternEurope_2022-08-25	OP263628	2022-08-25	Western Europe	Germany	MPXV/Germany/2022/RKI274
MPX_ev2D41_9000352_WesternEurope_2022-08-25	OP415278	2022-08-25	Western Europe	United Kingdom	MPX_ev2D41_9000352
hMpxV/UK/LMO-036a/2022_WesternEurope_2022-07-15	OP390200	2022-07-15	Western Europe	United Kingdom	hMpxV/UK/LMO-036a/2022
hMPX/Human/USA/CA-LACPHL-MA00035/2022_NorthAmerica_2022-08-13	OP440550	2022-08-13	North America	USA	hMPX/Human/USA/CA-LACPHL-MA00035/2022
hMpxV/UK/LMO-047a/2022_WesternEurope_2022-07-27	OP390206	2022-07-27	Western Europe	United Kingdom	hMpxV/UK/LMO-047a/2022
MPX/PT0113/2022_SouthernEurope_2022-07-15	OP245347	2022-07-15	Southern Europe	Portugal	MPX/PT0113/2022
Monkeypox/PT0295/2022_SouthernEurope_2022-06-08	OP414329	2022-06-08	Southern Europe	Portugal	Monkeypox/PT0295/2022
hMpxV/UK/LMO-012a/2022_WesternEurope_2022-06-21	OP390190	2022-06-21	Western Europe	United Kingdom	hMpxV/UK/LMO-012a/2022
MPXV/Germany/2022/ON/RKI458_WesternEurope_2022-09-01	OP615340	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/ON/RKI458
MPXV-USA-IL-IDPH-024_NorthAmerica_2022-06-09	OP536685	2022-06-09	North America	USA	MPXV-USA-IL-IDPH-024
MPX_PZ8OdF_9000319_WesternEurope_2022-08-25	OP415260	2022-08-25	Western Europe	United Kingdom	MPX_PZ8OdF_9000319
MPXV_UK_2022_9000161_WesternEurope_2022-07-05	OP205119	2022-07-05	Western Europe	United Kingdom	MPXV_UK_2022_9000161
MPXV_USA_2022_IL0005_NorthAmerica_2022-06-09	OP185712	2022-06-09	North America	USA	MPXV_USA_2022_IL0005
MPXV/Germany/2022/RKI083_WesternEurope_2022-06-30	ON853665	2022-06-30	Western Europe	Germany	MPXV/Germany/2022/RKI083
MPXV/Germany/2022/RKI278_WesternEurope_2022-08-01	OP263633	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/RKI278
MPXV/Germany/2022/ON/RKI319_WesternEurope_2022-08-01	OP355576	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/ON/RKI319
MPXV/Germany/2022/RKI396_WesternEurope_2022-09-01	OP523999	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/RKI396
MPXV/Germany/2022/RKI055_WesternEurope_2022-06-21	ON813259	2022-06-21	Western Europe	Germany	MPXV/Germany/2022/RKI055
MPXV/Germany/2022/ON/RKI318_WesternEurope_2022-08-01	OP355575	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/ON/RKI318
MPX_WOcPOH_9000297_WesternEurope_2022-08-25	OP415252	2022-08-25	Western Europe	United Kingdom	MPX_WOcPOH_9000297
MPX_vSkiJH_9000281_WesternEurope_2022-08-18	OP415243	2022-08-18	Western Europe	United Kingdom	MPX_vSkiJH_9000281
hMPX/Human/USA/CA-LACPHL-MA00025/2022_NorthAmerica_2022-07-25	OP440598	2022-07-25	North America	USA	hMPX/Human/USA/CA-LACPHL-MA00025/2022
MPXV/Germany/2022/RKI212_WesternEurope_2022-08-01	OP215214	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/RKI212
MPXV/Germany/2022/RKI158_WesternEurope_2022-07-01	ON959172	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI158
MPXV/Germany/2022/RKI043_WesternEurope_2022-06-01	ON755249	2022-06-01	Western Europe	Germany	MPXV/Germany/2022/RKI043
MPXV/Germany/2022/RKI495_WesternEurope_2022-07-24	OP626133	2022-07-24	Western Europe	Germany	MPXV/Germany/2022/RKI495
MPXV/Germany/2022/RKI206_WesternEurope_2022-08-01	OP215243	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/RKI206
MPXV/Germany/2022/RKI631_WesternEurope_2022-10-01	OQ159026	2022-10-01	Western Europe	Germany	MPXV/Germany/2022/RKI631
Monkeypoxvirus/Human/USA/CA-LACPHL-MA00209/2022_NorthAmerica_2022-07-14	OP680487	2022-07-14	North America	USA	Monkeypox virus/Human/USA/CA-LACPHL-MA00209/2022
MPXV/Germany/2022/RKI381_WesternEurope_2022-09-01	OP523983	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/RKI381
MPXV/Germany/2022/RKI049_WesternEurope_2022-06-25	ON755255	2022-06-25	Western Europe	Germany	MPXV/Germany/2022/RKI049
MPXV/Germany/2022/RKI361_WesternEurope_2022-09-01	OP484682	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/RKI361
MPXV/Germany/2022/RKI357_WesternEurope_2022-09-01	OP484678	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/RKI357
MPXV_UK_2022_9000065_WesternEurope_2022-06-06	OP205071	2022-06-06	Western Europe	United Kingdom	MPXV_UK_2022_9000065
MPXV_USA_2022_DE0001_NorthAmerica_2022-09-01	OP881944	2022-09-01	North America	USA	MPXV_USA_2022_DE0001
MPX/PT0058/2022_SouthernEurope_2022-07-28	OP245314	2022-07-28	Southern Europe	Portugal	MPX/PT0058/2022
MPXV/Germany/2022/RKI544_WesternEurope_2022-06-01	OP715824	2022-06-01	Western Europe	Germany	MPXV/Germany/2022/RKI544
B1118313_NorthAmerica_2022-08-05	OP531888	2022-08-05	North America	USA	B1118313
MPXV/Germany/2022/RKI202_WesternEurope_2022-08-01	OP215210	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/RKI202
MPXV/Germany/2022/RKI537_WesternEurope_2022-06-30	OP715817	2022-06-30	Western Europe	Germany	MPXV/Germany/2022/RKI537
MPXV/Germany/2022/RKI165_WesternEurope_2022-07-01	ON959153	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI165
MPXV_USA_2022_CA0033_NorthAmerica_2022-06-27	OP603017	2022-06-27	North America	USA	MPXV_USA_2022_CA0033
MPXV/Germany/2022/RKI187_WesternEurope_2022-08-01	OP215230	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/RKI187
MPXV/Germany/2022/RKI157_WesternEurope_2022-07-24	ON959171	2022-07-24	Western Europe	Germany	MPXV/Germany/2022/RKI157
MPX_cmjxZM_9000205_WesternEurope_2022-06-01	OP415186	2022-06-01	Western Europe	United Kingdom	MPX_cmjxZM_9000205
MPXV_UK_2022_9000071_WesternEurope_2022-06-09	OP205077	2022-06-09	Western Europe	United Kingdom	MPXV_UK_2022_9000071
MPX_diQWGf_9000250_WesternEurope_2022-08-01	OP415221	2022-08-01	Western Europe	United Kingdom	MPX_diQWGf_9000250
MPXV_UK_2022_9000093_WesternEurope_2022-05-30	OP205084	2022-05-30	Western Europe	United Kingdom	MPXV_UK_2022_9000093
MPXV_UK_2022_9000130_WesternEurope_2022-07-05	OP205097	2022-07-05	Western Europe	United Kingdom	MPXV_UK_2022_9000130
MPX_K1dQNt_9000225_WesternEurope_2022-07-01	OP415201	2022-07-01	Western Europe	United Kingdom	MPX_K1dQNt_9000225
MPX_12DvO8_9000251_WesternEurope_2022-08-01	OP415222	2022-08-01	Western Europe	United Kingdom	MPX_12DvO8_9000251
MPX_K1dQNt_9000223_WesternEurope_2022-07-01	OP415199	2022-07-01	Western Europe	United Kingdom	MPX_K1dQNt_9000223
MPX_K1dQNt_9000224_WesternEurope_2022-07-06	OP415200	2022-07-06	Western Europe	United Kingdom	MPX_K1dQNt_9000224
MPX_2v76E1_9000222_WesternEurope_2022-07-24	OP415198	2022-07-24	Western Europe	United Kingdom	MPX_2v76E1_9000222
MPX_2v76E1_9000221_WesternEurope_2022-07-24	OP415197	2022-07-24	Western Europe	United Kingdom	MPX_2v76E1_9000221
MPX_nKUAZz_9000294_WesternEurope_2022-08-17	OP415249	2022-08-17	Western Europe	United Kingdom	MPX_nKUAZz_9000294
MPX_dlHLXa_9000261_WesternEurope_2022-08-17	OP415230	2022-08-17	Western Europe	United Kingdom	MPX_dlHLXa_9000261
Monkeypox/PT0380/2022_SouthernEurope_2022-07-13	OP555476	2022-07-13	Southern Europe	Portugal	Monkeypox/PT0380/2022
MPXV_UK_2022_9000134_WesternEurope_2022-07-04	OP205100	2022-07-04	Western Europe	United Kingdom	MPXV_UK_2022_9000134
PrEV_case_2_WesternEurope_2022-10-02	OP727822	2022-10-02	Western Europe	Belgium	PrEV_case_2
MPXV_UK_2022_9000133_WesternEurope_2022-07-05	OP205099	2022-07-05	Western Europe	United Kingdom	MPXV_UK_2022_9000133
MPXV/Human/USA/UT-UPHL-82200236/2022_NorthAmerica_2022-08-05	OP743366	2022-08-05	North America	USA	MPXV/Human/USA/UT-UPHL-82200236/2022
MPXV_USA_2022_NC0009_NorthAmerica_2022-07-19	OP687936	2022-07-19	North America	USA	MPXV_USA_2022_NC0009
MPXV_USA_2022_MD0002_NorthAmerica_2022-06-22	OP604527	2022-06-22	North America	USA	MPXV_USA_2022_MD0002
MPXV_USA_2022_MD0006_NorthAmerica_2022-08-19	OP881948	2022-08-19	North America	USA	MPXV_USA_2022_MD0006
MPXV_USA_2022_DC0008_NorthAmerica_2022-06-22	OP378696	2022-06-22	North America	USA	MPXV_USA_2022_DC0008
MPXV_USA_2022_DC0012_NorthAmerica_2022-06-22	OP604532	2022-06-22	North America	USA	MPXV_USA_2022_DC0012
hMPXV/USA/NC-UNC-0003/2022_NorthAmerica_2022-08-04	OP480404	2022-08-04	North America	USA	hMPXV/USA/NC-UNC-0003/2022
MPXV_USA_2022_DC0010_NorthAmerica_2022-06-22	OP378695	2022-06-22	North America	USA	MPXV_USA_2022_DC0010
MpxV/human/CAN/UN-NML-4112/2022_NorthAmerica_2022-06-30	OP279036	2022-06-30	North America	Canada	MpxV/human/CAN/UN-NML-4112/2022
MPXV/Human/USA/CA-LACPHL-MA00361/2022_NorthAmerica_2022-10-31	OP920699	2022-10-31	North America	USA	MPXV/Human/USA/CA-LACPHL-MA00361/2022
MpxV/human/USA/WA-UW-086295/2022_NorthAmerica_2022-08-24	OP743961	2022-08-24	North America	USA	MpxV/human/USA/WA-UW-086295/2022
MPX_42KDT6_9000240_WesternEurope_2022-07-31	OP415214	2022-07-31	Western Europe	United Kingdom	MPX_42KDT6_9000240
MPX_42KDT6_9000241_WesternEurope_2022-08-01	OP415215	2022-08-01	Western Europe	United Kingdom	MPX_42KDT6_9000241
hMPXV/USA/NC-UNC-0020/2022_NorthAmerica_2022-08-30	OP480419	2022-08-30	North America	USA	hMPXV/USA/NC-UNC-0020/2022
hMPXV/USA/NC-UNC-0009/2022_NorthAmerica_2022-08-09	OP480410	2022-08-09	North America	USA	hMPXV/USA/NC-UNC-0009/2022
hMPXV/USA/NC-UNC-0007/2022_NorthAmerica_2022-08-05	OP480408	2022-08-05	North America	USA	hMPXV/USA/NC-UNC-0007/2022
MPXV_UK_2022_9000194_WesternEurope_2022-07-04	OP331338	2022-07-04	Western Europe	United Kingdom	MPXV_UK_2022_9000194
MPXV_UK_2022_9000070_WesternEurope_2022-06-09	OP205076	2022-06-09	Western Europe	United Kingdom	MPXV_UK_2022_9000070
MPXV_UK_2022_9000148_WesternEurope_2022-06-14	OP205111	2022-06-14	Western Europe	United Kingdom	MPXV_UK_2022_9000148
Monkeypox/PT0313/2022_SouthernEurope_2022-06-03	OP414346	2022-06-03	Southern Europe	Portugal	Monkeypox/PT0313/2022
Monkeypox/PT0379/2022_SouthernEurope_2022-07-06	OP555475	2022-07-06	Southern Europe	Portugal	Monkeypox/PT0379/2022
MPXV_UK_2022_9000131_WesternEurope_2022-07-05	OP205098	2022-07-05	Western Europe	United Kingdom	MPXV_UK_2022_9000131
PatientMPXV_WesternEurope_2022-06-10	OP204840	2022-06-10	Western Europe	France	PatientMPXV
MPX_KJ3uDD_9000210_WesternEurope_2022-06-30	OP415190	2022-06-30	Western Europe	United Kingdom	MPX_KJ3uDD_9000210
Monkeypox/PT0263/2022_SouthernEurope_2022-06-17	OP414303	2022-06-17	Southern Europe	Portugal	Monkeypox/PT0263/2022
MPX/PT0124/2022_SouthernEurope_2022-07-14	OP245357	2022-07-14	Southern Europe	Portugal	MPX/PT0124/2022
Monkeypox/PT0479/2022_SouthernEurope_2022-08-09	OP555558	2022-08-09	Southern Europe	Portugal	Monkeypox/PT0479/2022
MPX/PT0050/2022_SouthernEurope_2022-08-01	OP245307	2022-08-01	Southern Europe	Portugal	MPX/PT0050/2022
Monkeypox/PT0189/2022_SouthernEurope_2022-06-27	OP324503	2022-06-27	Southern Europe	Portugal	Monkeypox/PT0189/2022
Monkeypox/PT0225/2022_SouthernEurope_2022-06-22	OP324535	2022-06-22	Southern Europe	Portugal	Monkeypox/PT0225/2022
Monkeypox/PT0216/2022_SouthernEurope_2022-06-24	OP324526	2022-06-24	Southern Europe	Portugal	Monkeypox/PT0216/2022
MPX_V5dRAI_9000247_WesternEurope_2022-07-16	OP415218	2022-07-16	Western Europe	United Kingdom	MPX_V5dRAI_9000247
Monkeypox/PT0301/2022_SouthernEurope_2022-06-07	OP414335	2022-06-07	Southern Europe	Portugal	Monkeypox/PT0301/2022
Monkeypox/PT0287/2022_SouthernEurope_2022-06-10	OP414322	2022-06-10	Southern Europe	Portugal	Monkeypox/PT0287/2022
Monkeypox/PT0221/2022_SouthernEurope_2022-06-24	OP324531	2022-06-24	Southern Europe	Portugal	Monkeypox/PT0221/2022
MPX/PT0086/2022_SouthernEurope_2022-07-21	OP245337	2022-07-21	Southern Europe	Portugal	MPX/PT0086/2022
Monkeypox/PT0179/2022_SouthernEurope_2022-06-30	OP324494	2022-06-30	Southern Europe	Portugal	Monkeypox/PT0179/2022
Monkeypox/PT0237/2022_SouthernEurope_2022-06-22	OP324545	2022-06-22	Southern Europe	Portugal	Monkeypox/PT0237/2022
Monkeypox/PT0364/2022_SouthernEurope_2022-06-26	OP414387	2022-06-26	Southern Europe	Portugal	Monkeypox/PT0364/2022
Monkeypox/PT0270/2022_SouthernEurope_2022-06-16	OP414310	2022-06-16	Southern Europe	Portugal	Monkeypox/PT0270/2022
Monkeypox/PT0493/2022_SouthernEurope_2022-08-11	OP555568	2022-08-11	Southern Europe	Portugal	Monkeypox/PT0493/2022
MPX/PT0077/2022_SouthernEurope_2022-07-28	OP245331	2022-07-28	Southern Europe	Portugal	MPX/PT0077/2022
hMpxV/Switzerland/ZH-UZH-IMV-3ba6450e/2022_WesternEurope_2022-06-02	ON792321	2022-06-02	Western Europe	Switzerland	hMpxV/Switzerland/ZH-UZH-IMV-3ba6450e/2022
MPXV/Germany/2022/RKI575_WesternEurope_2022-06-01	OP837337	2022-06-01	Western Europe	Germany	MPXV/Germany/2022/RKI575
MPXV_USA_2022_WA0012_NorthAmerica_2022-07-01	OP752124	2022-07-01	North America	USA	MPXV_USA_2022_WA0012
MPXV/Germany/2022/RKI234_WesternEurope_2022-08-01	OP215223	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/RKI234
MPXV_USA_2022_IL0042_NorthAmerica_2022-06-01	OP303785	2022-06-01	North America	USA	MPXV_USA_2022_IL0042
MPXV/Germany/2022/RKI348_WesternEurope_2022-09-01	OP484669	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/RKI348
MPXV/Germany/2022/RKI032_WesternEurope_2022-06-01	ON755238	2022-06-01	Western Europe	Germany	MPXV/Germany/2022/RKI032
MPXV/Human/USA/UT-UPHL-82200049/2023_NorthAmerica_2022-07-07	OP743359	2022-07-07	North America	USA	MPXV/Human/USA/UT-UPHL-82200049/2023
MPXV/Germany/2022/RKI017_WesternEurope_2022-05-15	ON694338	2022-05-15	Western Europe	Germany	MPXV/Germany/2022/RKI017
MPXV/Germany/2022/RKI132_WesternEurope_2022-07-01	ON929087	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI132
MPXV/Germany/2022/RKI046_WesternEurope_2022-06-08	ON755252	2022-06-08	Western Europe	Germany	MPXV/Germany/2022/RKI046
MPXV/Germany/2022/RKI555_WesternEurope_2022-07-01	OP715835	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI555
MPXV/Germany/2022/RKI282_WesternEurope_2022-08-01	OP270471	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/RKI282
MPXV_USA_2022_TX0001_NorthAmerica_2022-06-01	OP185709	2022-06-01	North America	USA	MPXV_USA_2022_TX0001
MPXV/Germany/2022/RKI022_WesternEurope_2022-05-15	ON694333	2022-05-15	Western Europe	Germany	MPXV/Germany/2022/RKI022
MPXV/Germany/2022/RKI020_WesternEurope_2022-05-31	ON694337	2022-05-31	Western Europe	Germany	MPXV/Germany/2022/RKI020
MPXV/Germany/2022/ON/RKI313_WesternEurope_2022-08-01	OP355571	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/ON/RKI313
MPXV/Germany/2022/ON/RKI304_WesternEurope_2022-08-01	OP355565	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/ON/RKI304
MPXV-USA-IL-IDPH-028_NorthAmerica_2022-06-13	OP536689	2022-06-13	North America	USA	MPXV-USA-IL-IDPH-028
MPXV/Germany/2022/RKI076_WesternEurope_2022-06-01	ON853653	2022-06-01	Western Europe	Germany	MPXV/Germany/2022/RKI076
MPXV_USA_2022_OR0003_NorthAmerica_2022-06-01	OP752114	2022-06-01	North America	USA	MPXV_USA_2022_OR0003
MPXV/Germany/2022/RKI551_WesternEurope_2022-06-01	OP715831	2022-06-01	Western Europe	Germany	MPXV/Germany/2022/RKI551
MPXV/Germany/2022/RKI523_WesternEurope_2022-06-01	OP689676	2022-06-01	Western Europe	Germany	MPXV/Germany/2022/RKI523
MPXV/Germany/2022/RKI573_WesternEurope_2022-06-01	OP837335	2022-06-01	Western Europe	Germany	MPXV/Germany/2022/RKI573
MpxV/human/USA/WA-UW-078327/2022_NorthAmerica_2022-07-01	OP055801	2022-07-01	North America	USA	MpxV/human/USA/WA-UW-078327/2022
MPXV/Germany/2022/RKI437_WesternEurope_2022-09-01	OP594201	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/RKI437
MPXV/Germany/2022/ON/RKI324_WesternEurope_2022-08-01	OP355580	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/ON/RKI324
MPXV/Germany/2022/ON/RKI303_WesternEurope_2022-08-01	OP355564	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/ON/RKI303
MPXV-USA-IL-IDPH-046_NorthAmerica_2022-06-23	OP536707	2022-06-23	North America	USA	MPXV-USA-IL-IDPH-046
MPXV/Germany/2022/RKI211_WesternEurope_2022-08-01	OP215247	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/RKI211
MPXV_USA_2022_NV0003_NorthAmerica_2022-07-01	OP604524	2022-07-01	North America	USA	MPXV_USA_2022_NV0003
MPXV/Germany/2022/RKI182_WesternEurope_2022-07-01	OP018605	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI182
MPXV/Germany/2022/RKI030_WesternEurope_2022-06-01	ON755236	2022-06-01	Western Europe	Germany	MPXV/Germany/2022/RKI030
MpxV/human/USA/WA-UW-076773/2022_NorthAmerica_2022-07-01	OP184763	2022-07-01	North America	USA	MpxV/human/USA/WA-UW-076773/2022
DC_INS_MPX_1009_L_SouthAmerica_2022-09-19	OP837475	2022-09-19	South America	Colombia	DC_INS_MPX_1009_L
MPXV/Germany/2022/RKI094_WesternEurope_2022-06-01	ON853673	2022-06-01	Western Europe	Germany	MPXV/Germany/2022/RKI094
MPXV/Germany/2022/RKI340_WesternEurope_2022-09-01	OP484663	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/RKI340
MpxV/human/USA/WA-UW-071966/2022_NorthAmerica_2022-07-01	OP169344	2022-07-01	North America	USA	MpxV/human/USA/WA-UW-071966/2022
MpxV/human/USA/WA-UW-087104/2022_NorthAmerica_2022-08-01	OP392549	2022-08-01	North America	USA	MpxV/human/USA/WA-UW-087104/2022
MPXV/Germany/2022/RKI036_WesternEurope_2022-06-01	ON755242	2022-06-01	Western Europe	Germany	MPXV/Germany/2022/RKI036
MPXV/Germany/2022/RKI378_WesternEurope_2022-09-01	OP523980	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/RKI378
MpxV/human/USA/WA-UW-088764/2022_NorthAmerica_2022-08-01	OP310061	2022-08-01	North America	USA	MpxV/human/USA/WA-UW-088764/2022
MpxV/human/USA/WA-UW-081446/2022_NorthAmerica_2022-08-01	OP628443	2022-08-01	North America	USA	MpxV/human/USA/WA-UW-081446/2022
MPXV/Germany/2022/RKI108_WesternEurope_2022-07-01	ON929066	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI108
hMPXV-IHU00002_WesternEurope_2022-07-01	OP382479	2022-07-01	Western Europe	France	hMPXV-IHU00002
MpxV/human/USA/Unknown-UW-077794/2022_NorthAmerica_2022-07-01	OP055802	2022-07-01	North America	USA	MpxV/human/USA/Unknown-UW-077794/2022
MPXV/Germany/2022/RKI014_WesternEurope_2022-05-15	ON694340	2022-05-15	Western Europe	Germany	MPXV/Germany/2022/RKI014
MpxV/human/USA/WA-UW-089266/2022_NorthAmerica_2022-08-01	OP310042	2022-08-01	North America	USA	MpxV/human/USA/WA-UW-089266/2022
MpxV/human/USA/Unknown-UW-073599/2022_NorthAmerica_2022-07-01	OP055803	2022-07-01	North America	USA	MpxV/human/USA/Unknown-UW-073599/2022
MPXV/Germany/2022/RKI025_WesternEurope_2022-05-15	ON694329	2022-05-15	Western Europe	Germany	MPXV/Germany/2022/RKI025
MPXV/Germany/2022/ON/RKI671_WesternEurope_2022-05-31	OQ274890	2022-05-31	Western Europe	Germany	MPXV/Germany/2022/ON/RKI671
MpxV/human/USA/WA-UW-074978/2022_NorthAmerica_2022-07-01	OP434519	2022-07-01	North America	USA	MpxV/human/USA/WA-UW-074978/2022
MPXV/Germany/2022/RKI044_WesternEurope_2022-06-01	ON755250	2022-06-01	Western Europe	Germany	MPXV/Germany/2022/RKI044
MPXV/Germany/2022/RKI023_WesternEurope_2022-05-31	ON694332	2022-05-31	Western Europe	Germany	MPXV/Germany/2022/RKI023
