date	location	median_I_smooth	I_smooth_upper_80	I_smooth_lower_80
2023-01-22	Germany	0.60537773	0.73966813	0.4585816
2023-01-23	Germany	0.56177086	0.6901558	0.4232827
2023-01-24	Germany	0.5191575	0.64136666	0.38900992
2023-01-25	Germany	0.47822645	0.59361947	0.35752517
2023-01-26	Germany	0.48550016	0.59588426	0.36761853
2022-05-19	Italy	3.8405814	3.8405974	3.8405619
2022-05-20	Italy	3.9737852	3.9738019	3.9737647
2022-05-21	Italy	4.1805305	4.180547	4.1805186
2022-05-22	Italy	4.944066	4.9441304	4.9440084
2022-05-23	Italy	5.900449	5.9005694	5.9003463
2022-05-24	Italy	6.580939	6.5810966	6.580811
2022-05-25	Italy	7.0804715	7.080647	7.0803313
2022-05-26	Italy	7.5061374	7.506325	7.5059876
2022-05-27	Italy	7.8913746	7.891573	7.8912177
2022-05-28	Italy	8.244277	8.244484	8.244114
2022-05-29	Italy	8.568007	8.568223	8.567839
2022-05-30	Italy	8.8656025	8.865824	8.865427
2022-05-31	Italy	9.140363	9.140591	9.140182
2022-06-01	Italy	9.396043	9.396278	9.395857
2022-06-02	Italy	9.636757	9.637	9.636566
2022-06-03	Italy	9.866902	9.867148	9.866706
2022-06-04	Italy	10.091087	10.09134	10.090887
2022-06-05	Italy	10.31407	10.314329	10.313866
2022-06-06	Italy	10.540659	10.540924	10.54045
2022-06-07	Italy	10.775629	10.775901	10.775415
2022-06-08	Italy	11.023644	11.023921	11.023425
2022-06-09	Italy	11.289273	11.289556	11.289048
2022-06-10	Italy	11.577082	11.577373	11.576851
2022-06-11	Italy	11.891861	11.8921585	11.891623
2022-06-12	Italy	12.238926	12.239235	12.238679
2022-06-13	Italy	12.62446	12.624781	12.624203
2022-06-14	Italy	13.055704	13.056042	13.055435
2022-06-15	Italy	13.540873	13.541233	13.540589
2022-06-16	Italy	14.088959	14.089346	14.088657
2022-06-17	Italy	14.708937	14.709359	14.708614
2022-06-18	Italy	15.408541	15.409002	15.408191
2022-06-19	Italy	16.193039	16.193552	16.19266
2022-06-20	Italy	17.064072	17.064644	17.063654
2022-06-21	Italy	18.01872	18.019365	18.018261
2022-06-22	Italy	19.04903	19.049751	19.04852
2022-06-23	Italy	20.142056	20.142864	20.141493
2022-06-24	Italy	21.2805	21.281395	21.279877
2022-06-25	Italy	22.443798	22.444778	22.443113
2022-06-26	Italy	23.609516	23.61059	23.608776
2022-06-27	Italy	24.7549	24.756065	24.754097
2022-06-28	Italy	25.858345	25.859598	25.857489
2022-06-29	Italy	26.900677	26.902006	26.899763
2022-06-30	Italy	27.86612	27.867523	27.865158
2022-07-01	Italy	28.74292	28.74439	28.741919
2022-07-02	Italy	29.523624	29.525154	29.522583
2022-07-03	Italy	30.205008	30.206593	30.20393
2022-07-04	Italy	30.7878	30.789427	30.786692
2022-07-05	Italy	31.276228	31.277895	31.275099
2022-07-06	Italy	31.677431	31.67913	31.676283
2022-07-07	Italy	32.00089	32.002613	31.999722
2022-07-08	Italy	32.25779	32.25954	32.256603
2022-07-09	Italy	32.460518	32.462284	32.459328
2022-07-10	Italy	32.62214	32.623917	32.620937
2022-07-11	Italy	32.755936	32.75773	32.754723
2022-07-12	Italy	32.875034	32.876842	32.873814
2022-07-13	Italy	32.99202	32.993843	32.990788
2022-07-14	Italy	33.1186	33.12044	33.11735
2022-07-15	Italy	33.265224	33.26709	33.263966
2022-07-16	Italy	33.440765	33.44266	33.439487
2022-07-17	Italy	33.652184	33.654118	33.650887
2022-07-18	Italy	33.904182	33.906162	33.902866
2022-07-19	Italy	34.198967	34.200993	34.19762
2022-07-20	Italy	34.53605	34.538136	34.534668
2022-07-21	Italy	34.91214	34.91429	34.910717
2022-07-22	Italy	35.321182	35.323406	35.31972
2022-07-23	Italy	35.75453	35.75684	35.753033
2022-07-24	Italy	36.201256	36.203632	36.19971
2022-07-25	Italy	36.64854	36.651005	36.646946
2022-07-26	Italy	37.08231	37.084854	37.08067
2022-07-27	Italy	37.487854	37.49048	37.486164
2022-07-28	Italy	37.85045	37.853153	37.84872
2022-07-29	Italy	38.15606	38.15884	38.154285
2022-07-30	Italy	38.39195	38.394787	38.39014
2022-07-31	Italy	38.547222	38.550117	38.54538
2022-08-01	Italy	38.61328	38.616226	38.61142
2022-08-02	Italy	38.584137	38.587112	38.582253
2022-08-03	Italy	38.456535	38.459526	38.45464
2022-08-04	Italy	38.230003	38.233013	38.2281
2022-08-05	Italy	37.906776	37.90979	37.904877
2022-08-06	Italy	37.49152	37.494522	37.48962
2022-08-07	Italy	36.991028	36.99401	36.98914
2022-08-08	Italy	36.413895	36.416855	36.412025
2022-08-09	Italy	35.77003	35.772957	35.768192
2022-08-10	Italy	35.07028	35.07316	35.068455
2022-08-11	Italy	34.325912	34.328743	34.324116
2022-08-12	Italy	33.54828	33.551056	33.54652
2022-08-13	Italy	32.748425	32.751156	32.7467
2022-08-14	Italy	31.936733	31.939404	31.93504
2022-08-15	Italy	31.12267	31.125282	31.121008
2022-08-16	Italy	30.314575	30.317139	30.312954
2022-08-17	Italy	29.519508	29.522026	29.517921
2022-08-18	Italy	28.74316	28.745625	28.741608
2022-08-19	Italy	27.989805	27.992224	27.988277
2022-08-20	Italy	27.262325	27.264698	27.260826
2022-08-21	Italy	26.56229	26.564623	26.560816
2022-08-22	Italy	25.890047	25.892342	25.888596
2022-08-23	Italy	25.244854	25.24711	25.243418
2022-08-24	Italy	24.625061	24.627281	24.623646
2022-08-25	Italy	24.028286	24.030476	24.026892
2022-08-26	Italy	23.45161	23.453773	23.450233
2022-08-27	Italy	22.89177	22.893911	22.890413
2022-08-28	Italy	22.345335	22.347446	22.343998
2022-08-29	Italy	21.8089	21.810987	21.80758
2022-08-30	Italy	21.279226	21.281284	21.277924
2022-08-31	Italy	20.753387	20.755417	20.7521
2022-09-01	Italy	20.228865	20.230864	20.227598
2022-09-02	Italy	19.703638	19.705608	19.702394
2022-09-03	Italy	19.176231	19.17817	19.175007
2022-09-04	Italy	18.64573	18.647629	18.644531
2022-09-05	Italy	18.111786	18.113644	18.110607
2022-09-06	Italy	17.574589	17.576406	17.573433
2022-09-07	Italy	17.034817	17.036594	17.033691
2022-09-08	Italy	16.493593	16.495329	16.492495
2022-09-09	Italy	15.9523735	15.95407	15.951307
2022-09-10	Italy	15.412918	15.41457	15.411882
2022-09-11	Italy	14.877169	14.878769	14.876162
2022-09-12	Italy	14.347181	14.348736	14.346203
2022-09-13	Italy	13.825052	13.826557	13.824104
2022-09-14	Italy	13.3128395	13.314297	13.311917
2022-09-15	Italy	12.812496	12.813906	12.811605
2022-09-16	Italy	12.325827	12.327192	12.3249655
2022-09-17	Italy	11.854437	11.855759	11.853606
2022-09-18	Italy	11.399708	11.400987	11.398906
2022-09-19	Italy	10.962766	10.964001	10.961988
2022-09-20	Italy	10.544472	10.545665	10.543718
2022-09-21	Italy	10.14542	10.146576	10.144693
2022-09-22	Italy	9.765954	9.767076	9.765251
2022-09-23	Italy	9.406171	9.407255	9.405488
2022-09-24	Italy	9.06592	9.066974	9.065259
2022-09-25	Italy	8.744783	8.74581	8.744144
2022-09-26	Italy	8.442057	8.443056	8.441437
2022-09-27	Italy	8.156815	8.157789	8.156213
2022-09-28	Italy	7.888009	7.8889594	7.887424
2022-09-29	Italy	7.63453	7.635458	7.6339593
2022-09-30	Italy	7.395232	7.396139	7.394676
2022-10-01	Italy	7.168964	7.1698494	7.1684213
2022-10-02	Italy	6.954583	6.955448	6.9540515
2022-10-03	Italy	6.7509785	6.7518253	6.7504597
2022-10-04	Italy	6.557093	6.5579233	6.5565853
2022-10-05	Italy	6.37193	6.372742	6.371432
2022-10-06	Italy	6.1945667	6.1953616	6.1940775
2022-10-07	Italy	6.024168	6.0249467	6.0236883
2022-10-08	Italy	5.859989	5.860752	5.8595185
2022-10-09	Italy	5.7013817	5.702129	5.7009206
2022-10-10	Italy	5.5477915	5.548525	5.5473394
2022-10-11	Italy	5.3987646	5.3994823	5.398321
2022-10-12	Italy	5.253936	5.2546377	5.2535005
2022-10-13	Italy	5.1130285	5.113716	5.1126013
2022-10-14	Italy	4.9758463	4.97652	4.975428
2022-10-15	Italy	4.8422647	4.8429236	4.841855
2022-10-16	Italy	4.712225	4.7128696	4.7118235
2022-10-17	Italy	4.5857205	4.586351	4.585327
2022-10-18	Italy	4.4627914	4.4634066	4.462405
2022-10-19	Italy	4.3435087	4.3441114	4.343131
2022-10-20	Italy	4.2279716	4.2285604	4.2276015
2022-10-21	Italy	4.1162906	4.116865	4.115927
2022-10-22	Italy	4.008582	4.0091443	4.008226
2022-10-23	Italy	3.9049613	3.905512	3.9046125
2022-10-24	Italy	3.8055313	3.8060725	3.8051906
2022-10-25	Italy	3.7103813	3.7109115	3.7100477
2022-10-26	Italy	3.6195755	3.6200964	3.6192489
2022-10-27	Italy	3.5331535	3.5336657	3.5328336
2022-10-28	Italy	3.4511251	3.4516282	3.450811
2022-10-29	Italy	3.373469	3.3739634	3.3731604
2022-10-30	Italy	3.3001316	3.3006186	3.299829
2022-10-31	Italy	3.2310286	3.231508	3.2307305
2022-11-01	Italy	3.1660447	3.1665168	3.1657503
2022-11-02	Italy	3.105036	3.1055014	3.104745
2022-11-03	Italy	3.0478337	3.0482926	3.0475461
2022-11-04	Italy	2.9942486	2.9947023	2.9939644
2022-11-05	Italy	2.9440725	2.944521	2.9437907
2022-11-06	Italy	2.897083	2.8975265	2.896803
2022-11-07	Italy	2.853048	2.853487	2.8527706
2022-11-08	Italy	2.8117316	2.8121662	2.8114557
2022-11-09	Italy	2.772895	2.773326	2.772621
2022-11-10	Italy	2.736303	2.7367315	2.7360308
2022-11-11	Italy	2.7017283	2.7021532	2.7014577
2022-11-12	Italy	2.6689525	2.669374	2.668683
2022-11-13	Italy	2.6377695	2.6381884	2.6375017
2022-11-14	Italy	2.607991	2.608407	2.6077247
2022-11-15	Italy	2.5794458	2.5798595	2.579181
2022-11-16	Italy	2.551982	2.5523932	2.5517185
2022-11-17	Italy	2.5254683	2.5258772	2.5252063
2022-11-18	Italy	2.4997957	2.5002024	2.4995341
2022-11-19	Italy	2.4748747	2.4752798	2.4746149
2022-11-20	Italy	2.4506388	2.4510422	2.4503808
2022-11-21	Italy	2.4270403	2.427442	2.4267833
2022-11-22	Italy	2.4040508	2.4044507	2.4037955
2022-11-23	Italy	2.3816586	2.3820562	2.3814042
2022-11-24	Italy	2.3598666	2.360263	2.359614
2022-11-25	Italy	2.3386922	2.3390865	2.3384397
2022-11-26	Italy	2.31816	2.3185527	2.317909
2022-11-27	Italy	2.2983048	2.2986956	2.2980547
2022-11-28	Italy	2.2791648	2.279554	2.2789156
2022-11-29	Italy	2.2607808	2.2611685	2.2605324
2022-11-30	Italy	2.2431917	2.2435787	2.2429442
2022-12-01	Italy	2.2264357	2.2268207	2.2261884
2022-12-02	Italy	2.2105422	2.210926	2.210296
2022-12-03	Italy	2.195535	2.1959178	2.195289
2022-12-04	Italy	2.1814275	2.18181	2.1811821
2022-12-05	Italy	2.168223	2.1686049	2.1679776
2022-12-06	Italy	2.1559117	2.1562932	2.1556666
2022-12-07	Italy	2.1444721	2.1448534	2.1442268
2022-12-08	Italy	2.1338682	2.1342492	2.1336231
2022-12-09	Italy	2.1240525	2.1244328	2.123807
2022-12-10	Italy	2.1149626	2.1153436	2.1147163
2022-12-11	Italy	2.1065273	2.1069083	2.1062799
2022-12-12	Italy	2.0986626	2.099044	2.0984137
2022-12-13	Italy	2.0912755	2.0916576	2.0910254
2022-12-14	Italy	2.0842655	2.0846484	2.0840151
2022-12-15	Italy	2.077527	2.07791	2.0772753
2022-12-16	Italy	2.0709496	2.0713332	2.0706973
2022-12-17	Italy	2.0644212	2.0648053	2.0641682
2022-12-18	Italy	2.0578299	2.0582142	2.0575762
2022-12-19	Italy	2.051066	2.0514507	2.0508115
2022-12-20	Italy	2.0440233	2.0444088	2.0437684
2022-12-21	Italy	2.036601	2.036987	2.0363462
2022-12-22	Italy	2.0287066	2.029093	2.0284514
2022-12-23	Italy	2.0202541	2.0206406	2.0199988
2022-12-24	Italy	2.011168	2.0115542	2.0109124
2022-12-25	Italy	2.0013819	2.0017679	2.0011263
2022-12-26	Italy	1.990839	1.9912249	1.9905839
2022-12-27	Italy	1.9794936	1.9798787	1.979239
2022-12-28	Italy	1.9673095	1.9676938	1.9670553
2022-12-29	Italy	1.9542589	1.9546428	1.9540054
2022-12-30	Italy	1.9403241	1.9407065	1.9400713
2022-12-31	Italy	1.925493	1.9258741	1.9252416
2023-01-01	Italy	1.9097606	1.9101404	1.9095104
2023-01-02	Italy	1.8931272	1.893505	1.892878
2023-01-03	Italy	1.8755953	1.8759712	1.8753475
2023-01-04	Italy	1.8571715	1.8575451	1.856925
2023-01-05	Italy	1.837862	1.8382332	1.8376172
2023-01-06	Italy	1.8176732	1.8180418	1.8174303
2023-01-07	Italy	1.7966106	1.7969763	1.7963696
2023-01-08	Italy	1.7746774	1.7750403	1.7744389
2023-01-09	Italy	1.7518747	1.7522345	1.7516384
2023-01-10	Italy	1.7282007	1.7285572	1.7279668
2023-01-11	Italy	1.7036504	1.7040033	1.7034193
2023-01-12	Italy	1.6782168	1.6785659	1.6779883
2023-01-13	Italy	1.6518903	1.6522354	1.6516647
2023-01-14	Italy	1.62466	1.6250012	1.624438
2023-01-15	Italy	1.5965148	1.5968516	1.5962967
2023-01-16	Italy	1.5674441	1.5677762	1.5672297
2023-01-17	Italy	1.5374391	1.5377662	1.5372291
2023-01-18	Italy	1.506494	1.506816	1.5062885
2023-01-19	Italy	1.4746078	1.4749241	1.4744067
2023-01-20	Italy	1.4417846	1.4420954	1.4415874
2023-01-21	Italy	1.4080358	1.4083408	1.407843
2023-01-22	Italy	1.3733804	1.3736792	1.3731917
2023-01-23	Italy	1.337846	1.3381382	1.3376616
2023-01-24	Italy	1.3015196	1.3018053	1.3013395
2023-01-25	Italy	1.302844	1.303128	1.3026648
2023-01-26	Italy	1.5541909	1.5545102	1.5539875
2022-06-28	Peru	5.230149	6.220087	4.8743677
2022-06-29	Peru	5.4115734	6.4357944	5.0434422
2022-06-30	Peru	5.7034187	6.7509723	5.3204546
2022-07-01	Peru	6.848192	7.809461	6.3432064
2022-07-02	Peru	8.186367	9.116883	7.527549
2022-07-03	Peru	8.996962	9.98858	8.263781
2022-07-04	Peru	9.488777	10.515171	8.726372
2022-07-05	Peru	9.848512	10.8960085	9.078585
2022-07-06	Peru	10.133356	11.2023325	9.380568
2022-07-07	Peru	10.374112	11.484949	9.642228
2022-07-08	Peru	10.578505	11.696121	9.869393
2022-07-09	Peru	10.760567	11.865151	10.063602
2022-07-10	Peru	10.914352	12.023364	10.236048
2022-07-11	Peru	11.044764	12.169895	10.391454
2022-07-12	Peru	11.162687	12.306989	10.531543
2022-07-13	Peru	11.274268	12.430517	10.66118
2022-07-14	Peru	11.388704	12.566544	10.788752
2022-07-15	Peru	11.522283	12.703257	10.921249
2022-07-16	Peru	11.649803	12.851729	11.064487
2022-07-17	Peru	11.806404	13.018478	11.223145
2022-07-18	Peru	11.984107	13.209085	11.400727
2022-07-19	Peru	12.17742	13.428805	11.603076
2022-07-20	Peru	12.411298	13.682667	11.835285
2022-07-21	Peru	12.683047	13.97565	12.102293
2022-07-22	Peru	13.006056	14.3129425	12.4083395
2022-07-23	Peru	13.374166	14.700159	12.762274
2022-07-24	Peru	13.801563	15.144674	13.169923
2022-07-25	Peru	14.281882	15.651099	13.641354
2022-07-26	Peru	14.838125	16.226784	14.181409
2022-07-27	Peru	15.47242	16.877762	14.79664
2022-07-28	Peru	16.186867	17.608335	15.497721
2022-07-29	Peru	16.998564	18.420052	16.284893
2022-07-30	Peru	17.890713	19.311659	17.156994
2022-07-31	Peru	18.866337	20.2823	18.101665
2022-08-01	Peru	19.91588	21.373741	19.12012
2022-08-02	Peru	21.041111	22.581676	20.199495
2022-08-03	Peru	22.208366	23.72516	21.316538
2022-08-04	Peru	23.320862	24.89951	22.430965
2022-08-05	Peru	24.450468	26.04861	23.509209
2022-08-06	Peru	25.53983	27.145018	24.564964
2022-08-07	Peru	26.603798	28.203608	25.604937
2022-08-08	Peru	27.590443	29.21547	26.564564
2022-08-09	Peru	28.481808	30.145525	27.437527
2022-08-10	Peru	29.295753	30.96874	28.25022
2022-08-11	Peru	30.028849	31.694304	28.991184
2022-08-12	Peru	30.673996	32.319717	29.64045
2022-08-13	Peru	31.256763	32.88298	30.21497
2022-08-14	Peru	31.768713	33.32225	30.708324
2022-08-15	Peru	32.233643	33.673435	31.171535
2022-08-16	Peru	32.616386	33.982464	31.582024
2022-08-17	Peru	32.96419	34.30409	31.901833
2022-08-18	Peru	33.26564	34.545113	32.21868
2022-08-19	Peru	33.592815	34.78087	32.493732
2022-08-20	Peru	33.896492	35.085674	32.794056
2022-08-21	Peru	34.256367	35.404682	33.12747
2022-08-22	Peru	34.64657	35.75258	33.45019
2022-08-23	Peru	35.059666	36.148228	33.81301
2022-08-24	Peru	35.506157	36.61789	34.24343
2022-08-25	Peru	36.06573	37.157017	34.753204
2022-08-26	Peru	36.695446	37.781204	35.3306
2022-08-27	Peru	37.382942	38.457073	35.998093
2022-08-28	Peru	38.154705	39.251022	36.754135
2022-08-29	Peru	39.00378	40.09967	37.59391
2022-08-30	Peru	39.943382	41.026	38.517303
2022-08-31	Peru	40.93194	42.04675	39.523262
2022-09-01	Peru	41.982033	43.161343	40.594383
2022-09-02	Peru	43.088566	44.334316	41.670147
2022-09-03	Peru	44.233063	45.54794	42.803932
2022-09-04	Peru	45.414837	46.75675	43.906376
2022-09-05	Peru	46.605286	47.901005	45.049503
2022-09-06	Peru	47.750393	49.11518	46.110317
2022-09-07	Peru	48.886852	50.29343	47.20883
2022-09-08	Peru	49.946457	51.370342	48.251427
2022-09-09	Peru	50.92556	52.402046	49.221313
2022-09-10	Peru	51.803375	53.341736	50.10594
2022-09-11	Peru	52.61589	54.18769	50.89308
2022-09-12	Peru	53.287155	54.918274	51.5756
2022-09-13	Peru	53.803883	55.533268	52.1478
2022-09-14	Peru	54.234398	56.02674	52.595757
2022-09-15	Peru	54.564766	56.38141	52.938705
2022-09-16	Peru	54.805717	56.626877	53.172005
2022-09-17	Peru	54.97162	56.7641	53.310516
2022-09-18	Peru	54.9758	56.8183	53.34041
2022-09-19	Peru	55.00638	56.837074	53.31262
2022-09-20	Peru	54.92347	56.804626	53.19662
2022-09-21	Peru	54.760303	56.666653	53.036484
2022-09-22	Peru	54.57954	56.49389	52.84531
2022-09-23	Peru	54.379646	56.28228	52.64567
2022-09-24	Peru	54.235172	56.078274	52.423225
2022-09-25	Peru	54.04703	55.959007	52.224392
2022-09-26	Peru	53.838837	55.840797	52.010544
2022-09-27	Peru	53.683456	55.729103	51.86844
2022-09-28	Peru	53.59113	55.650208	51.72545
2022-09-29	Peru	53.524002	55.602592	51.60238
2022-09-30	Peru	53.486916	55.547894	51.544083
2022-10-01	Peru	53.469627	55.5394	51.486485
2022-10-02	Peru	53.511765	55.621605	51.494667
2022-10-03	Peru	53.591995	55.728767	51.573082
2022-10-04	Peru	53.687172	55.85588	51.595596
2022-10-05	Peru	53.79631	55.995174	51.65789
2022-10-06	Peru	53.93421	56.122753	51.73875
2022-10-07	Peru	54.029312	56.24494	51.87202
2022-10-08	Peru	54.114113	56.351208	51.994392
2022-10-09	Peru	54.178825	56.436253	52.053757
2022-10-10	Peru	54.209488	56.537483	52.01343
2022-10-11	Peru	54.196987	56.564545	52.012722
2022-10-12	Peru	54.171906	56.507504	51.987907
2022-10-13	Peru	54.093697	56.381863	51.906425
2022-10-14	Peru	53.936443	56.21516	51.76193
2022-10-15	Peru	53.70816	55.95771	51.528515
2022-10-16	Peru	53.381645	55.64649	51.2089
2022-10-17	Peru	52.968044	55.30613	50.80428
2022-10-18	Peru	52.518112	54.860332	50.329773
2022-10-19	Peru	52.01129	54.330776	49.789036
2022-10-20	Peru	51.445816	53.732246	49.187256
2022-10-21	Peru	50.80683	53.071484	48.534702
2022-10-22	Peru	50.12505	52.375217	47.87987
2022-10-23	Peru	49.400352	51.635994	47.21657
2022-10-24	Peru	48.66897	50.862747	46.489765
2022-10-25	Peru	47.917595	50.080647	45.744846
2022-10-26	Peru	47.1269	49.296318	44.9889
2022-10-27	Peru	46.329964	48.488636	44.179882
2022-10-28	Peru	45.551422	47.660328	43.37343
2022-10-29	Peru	44.78138	46.84765	42.57627
2022-10-30	Peru	44.02076	46.083286	41.79422
2022-10-31	Peru	43.263687	45.334007	41.032005
2022-11-01	Peru	42.520966	44.574142	40.29517
2022-11-02	Peru	41.80448	43.82586	39.599537
2022-11-03	Peru	41.112175	43.103943	38.96709
2022-11-04	Peru	40.466064	42.40911	38.355316
2022-11-05	Peru	39.821556	41.73505	37.72354
2022-11-06	Peru	39.193634	41.07294	37.111717
2022-11-07	Peru	38.585533	40.462185	36.5223
2022-11-08	Peru	38.01484	39.873184	35.95203
2022-11-09	Peru	37.440765	39.289654	35.397217
2022-11-10	Peru	36.877853	38.714005	34.853924
2022-11-11	Peru	36.323288	38.144695	34.318142
2022-11-12	Peru	35.75949	37.57767	33.785927
2022-11-13	Peru	35.20282	37.008682	33.253544
2022-11-14	Peru	34.643646	36.432217	32.71757
2022-11-15	Peru	34.077473	35.84769	32.17501
2022-11-16	Peru	33.4999	35.252605	31.623396
2022-11-17	Peru	32.90455	34.645042	31.060802
2022-11-18	Peru	32.2983	34.018612	30.48593
2022-11-19	Peru	31.680674	33.375767	29.89806
2022-11-20	Peru	31.051666	32.720028	29.297092
2022-11-21	Peru	30.402386	32.05138	28.683496
2022-11-22	Peru	29.75335	31.370047	28.058258
2022-11-23	Peru	29.110237	30.672209	27.422817
2022-11-24	Peru	28.447742	29.973629	26.779015
2022-11-25	Peru	27.778843	29.281742	26.129381
2022-11-26	Peru	27.1159	28.575901	25.478376
2022-11-27	Peru	26.448013	27.866884	24.837095
2022-11-28	Peru	25.783718	27.158834	24.211721
2022-11-29	Peru	25.109367	26.443974	23.589457
2022-11-30	Peru	24.446001	25.734163	22.972311
2022-12-01	Peru	23.78078	25.023335	22.36215
2022-12-02	Peru	23.13235	24.334259	21.760668
2022-12-03	Peru	22.500755	23.663658	21.170341
2022-12-04	Peru	21.872139	22.998425	20.58841
2022-12-05	Peru	21.255838	22.351254	20.003115
2022-12-06	Peru	20.650787	21.729244	19.432922
2022-12-07	Peru	20.065716	21.133121	18.878319
2022-12-08	Peru	19.496605	20.528618	18.339478
2022-12-09	Peru	18.94337	19.961939	17.8163
2022-12-10	Peru	18.41048	19.409533	17.308432
2022-12-11	Peru	17.889214	18.876518	16.81531
2022-12-12	Peru	17.382156	18.358543	16.336197
2022-12-13	Peru	16.893078	17.837343	15.870227
